Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
nss_ZAlloc,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
nss_builtins_FindObjectsInit,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
"mozilla::layers::CompositorAnimationStorage::SampleAnimations(mozilla::layers::OMTAController const*, mozilla::TimeStamp, mozilla::TimeStamp)::$_9::operator()",2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::layers::CompositorAnimationStorage::SampleAnimations,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::layers::OMTASampler::Sample,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
omta_sample,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
<webrender_bindings::bindings::SamplerCallback as webrender::renderer::init::AsyncPropertySampler>::sample,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
"mozilla::nsDisplayList::Sort<mozilla::ZSortItem, mozilla::ZOrderComparator>",2,1,1,0.005000002,12.62,6.312500002,8.920152044,0,0.5,-0.5
mozilla::nsDisplayListCollection::SerializeWithCorrectZOrder,2,1,1,0.005000002,12.62,6.312500002,8.920152044,0,0.5,-0.5
nsIFrame::BuildDisplayListForStackingContext,2,1,1,0.005000002,12.62,6.312500002,8.920152044,0,0.5,-0.5
DeleteTexture,2,1,1,0.002999997,18.495,9.248999999,13.0758186,0,0.5,-0.5
nsDNSService::PreprocessHostname,2,1,1,0.002000001,47.511,23.7565,33.59393607,0,0.5,-0.5
nsDNSService::AsyncResolveInternal,2,1,1,0.002000001,47.511,23.7565,33.59393607,0,0.5,-0.5
NS_NewDOMMouseEvent,2,1,1,0.000999997,0.004999998,0.002999997,0.002828428,0,0.5,-0.5
mozilla::EventDispatcher::CreateEvent,2,1,1,0.000999997,0.004999998,0.002999997,0.002828428,0,0.5,-0.5
mozilla::EventListenerManager::HandleEventInternal,2,1,1,0.000999997,0.004999998,0.002999997,0.002828428,0,0.5,-0.5
mozilla::PresShell::EventHandler::RecordEventHandlingResponsePerformance,2,1,1,0.002000001,30.007,15.0045,21.21673897,0,0.5,-0.5
mozilla::PresShell::EventHandler::HandleEventWithCurrentEventInfo,2,1,1,0.002000001,30.007,15.0045,21.21673897,0,0.5,-0.5
"alloc::raw_vec::RawVec<T,A>::allocate_in",2,1,1,0.005999998,5.664,2.834999999,4.000810169,0,0.5,-0.5
"<alloc::vec::Vec<T> as alloc::vec::spec_from_iter::SpecFromIter<T,I>>::from_iter",2,1,1,0.005999998,5.664,2.834999999,4.000810169,0,0.5,-0.5
webrender::frame_builder::FrameBuilder::build,2,1,1,0.002000001,0.007999999,0.005,0.00424264,0,0.5,-0.5
<webrender_bindings::bindings::GeckoProfilerHooks as webrender::profiler::ProfilerHooks>::begin_marker,2,1,1,0.004999998,18.409,9.206999999,13.0135932,0,0.5,-0.5
webrender::profiler::ProfileScope::new,2,1,1,0.004999998,18.409,9.206999999,13.0135932,0,0.5,-0.5
webrender::frame_builder::FrameBuilder::build,2,1,1,0.004999998,18.409,9.206999999,13.0135932,0,0.5,-0.5
mozilla::layers::APZUpdater::UpdateFocusState,2,1,1,0.005000002,17.51,8.757500002,12.3779042,0,0.5,-0.5
sftkdb_fixupTemplateIn,2,1,1,0.003000001,0.023999997,0.013499999,0.01484924,0,0.5,-0.5
sftkdb_FindObjectsInit,2,1,1,0.003000001,0.023999997,0.013499999,0.01484924,0,0.5,-0.5
"alloc::raw_vec::RawVec<T,A>::allocate_in",2,1,1,0.001999997,1.962999999,0.982499998,1.386636399,0,0.5,-0.5
webrender::gpu_types::TransformPalette::new,2,1,1,0.001999997,1.962999999,0.982499998,1.386636399,0,0.5,-0.5
webrender::spatial_tree::SpatialTree::build_transform_palette,2,1,1,0.001999997,1.962999999,0.982499998,1.386636399,0,0.5,-0.5
webrender::frame_builder::FrameBuilder::build,2,1,1,0.001999997,1.962999999,0.982499998,1.386636399,0,0.5,-0.5
nsAtom::ToUTF8String,2,1,1,0.002000001,5.807000001,2.904500001,4.104754865,0,0.5,-0.5
mozilla::BasePrincipal::GetOriginNoSuffix,2,1,1,0.002000001,5.807000001,2.904500001,4.104754865,0,0.5,-0.5
mozilla::ipc::PrincipalInfoToPrincipal,2,1,1,0.002000001,5.807000001,2.904500001,4.104754865,0,0.5,-0.5
alloc::sync::Arc<T>::drop_slow,2,1,1,0.001,0.004999998,0.002999999,0.002828426,0,0.5,-0.5
<webrender::prim_store::text_run::TextRun as webrender::prim_store::InternablePrimitive>::make_instance_kind,4,2,2,0.001,0.004999998,0.00275,0.002061552,0,0.5,-0.5
webrender::scene_building::SceneBuilder::add_prim_to_draw_list,4,2,2,0.001,0.004999998,0.00275,0.002061552,0,0.5,-0.5
webrender::scene_building::SceneBuilder::add_primitive,4,2,2,0.001,0.004999998,0.00275,0.002061552,0,0.5,-0.5
webrender::scene_building::SceneBuilder::build_item,4,2,2,0.001,0.004999998,0.00275,0.002061552,0,0.5,-0.5
rayon_core::thread_pool::ThreadPool::spawn,2,1,1,0.006999999,2674.823,1337.415,1891.380532,0,0.5,-0.5
<alloc::sync::Arc<webrender::glyph_rasterizer::FontContexts> as webrender::glyph_rasterizer::AsyncForEach<webrender::platform::unix::font::FontContext>>::async_for_each,2,1,1,0.006999999,2674.823,1337.415,1891.380532,0,0.5,-0.5
webrender::glyph_rasterizer::GlyphRasterizer::resolve_glyphs,2,1,1,0.006999999,2674.823,1337.415,1891.380532,0,0.5,-0.5
std::panicking::try,2,1,1,0.002000001,0.006000002,0.004000001,0.002828428,0,0.5,-0.5
std::panic::catch_unwind,2,1,1,0.002000001,0.006000002,0.004000001,0.002828428,0,0.5,-0.5
rayon_core::unwind::halt_unwinding,2,1,1,0.002000001,0.006000002,0.004000001,0.002828428,0,0.5,-0.5
<rayon_core::job::HeapJob<BODY> as rayon_core::job::Job>::execute,2,1,1,0.002000001,0.006000002,0.004000001,0.002828428,0,0.5,-0.5
js::RegExpMatcher,4,2,2,0.145000002,0.681000001,0.36575,0.256436314,0,0.5,-0.5
wr_finished_scene_build,2,1,1,0.001,0.003999998,0.002499999,0.002121318,0,0.5,-0.5
nsTSubstring<char>::Assign,2,1,1,0.002000001,5.862999998,2.9325,4.144352843,0,0.5,-0.5
nsLocalFile::MoveToNative,2,1,1,0.002000001,5.862999998,2.9325,4.144352843,0,0.5,-0.5
"mozilla::layers::ForEachNode<mozilla::layers::ReverseIterator, mozilla::layers::WebRenderScrollDataWrapper, mozilla::layers::APZCTreeManager::UpdateHitTestingTree(mozilla::layers::WebRenderScrollDataWrapper const&, bool, mozilla::layers::LayersId, unsigned int)::$_3, mozilla::layers::APZCTreeManager::UpdateHitTestingTree(mozilla::layers::WebRenderScrollDataWrapper const&, bool, mozilla::layers::LayersId, unsigned int)::$_4>",2,1,1,0.001,0.002999997,0.001999999,0.001414211,0,0.5,-0.5
saveCursorKey,2,1,1,0.004999998,11.929,5.966999999,8.43154126,0,0.5,-0.5
sqlite3BtreeDelete,2,1,1,0.004999998,11.929,5.966999999,8.43154126,0,0.5,-0.5
alloc::sync::Arc<T>::drop_slow,2,1,1,0.001,0.004000001,0.002500001,0.002121321,0,0.5,-0.5
"mozilla::Vector<XPCNativeMember, 16ul, InfallibleAllocPolicy>::growStorageBy",2,1,1,0.002000001,21.851,10.9265,15.44957606,0,0.5,-0.5
XPCNativeInterface::NewInstance,2,1,1,0.002000001,21.851,10.9265,15.44957606,0,0.5,-0.5
XPCConvert::NativeInterface2JSObject,2,1,1,0.002000001,21.851,10.9265,15.44957606,0,0.5,-0.5
mozilla::dom::XPCOMObjectToJsval,2,1,1,0.002000001,21.851,10.9265,15.44957606,0,0.5,-0.5
mozilla::dom::CanonicalBrowsingContext_Binding::get_sessionHistory,2,1,1,0.002000001,21.851,10.9265,15.44957606,0,0.5,-0.5
"mozilla::dom::binding_detail::GenericGetter<mozilla::dom::binding_detail::NormalThisPolicy, mozilla::dom::binding_detail::ThrowExceptions>",2,1,1,0.002000001,21.851,10.9265,15.44957606,0,0.5,-0.5
mozilla::net::CacheEntryHandle::Release,2,1,1,0.005999998,3.051,1.528499999,2.15314015,0,0.5,-0.5
non-virtual thunk to mozilla::net::HttpChannelParent::RecvDocumentChannelCleanup(bool const&),2,1,1,0.005999998,3.051,1.528499999,2.15314015,0,0.5,-0.5
dl_iterate_callback,2,1,1,0.001,0.005999998,0.003499999,0.003535533,0,0.5,-0.5
mozilla::ShouldAllowAccessFor,2,1,1,0.002000001,21.887,10.9445,15.47503191,0,0.5,-0.5
mozilla::(anonymous namespace)::ChooseOriginAttributes,2,1,1,0.002000001,21.887,10.9445,15.47503191,0,0.5,-0.5
mozilla::StoragePrincipalHelper::Create,2,1,1,0.002000001,21.887,10.9445,15.47503191,0,0.5,-0.5
nsScriptSecurityManager::GetChannelResultStoragePrincipal,2,1,1,0.002000001,21.887,10.9445,15.47503191,0,0.5,-0.5
mozilla::ClearSiteData::ClearDataFromChannel,2,1,1,0.002000001,21.887,10.9445,15.47503191,0,0.5,-0.5
mozilla::ClearSiteData::Observe,2,1,1,0.002000001,21.887,10.9445,15.47503191,0,0.5,-0.5
webrender_api::display_list::ReferenceFrameMapper::new,2,1,1,0.002000001,0.812999999,0.4075,0.573463598,0,0.5,-0.5
webrender_api::display_list::DisplayListBuilder::begin,2,1,1,0.002000001,0.812999999,0.4075,0.573463598,0,0.5,-0.5
mozilla::wr::DisplayListBuilder::Begin,2,1,1,0.002000001,0.812999999,0.4075,0.573463598,0,0.5,-0.5
mozilla::layers::WebRenderLayerManager::EndTransactionWithoutLayer,2,1,1,0.002000001,0.812999999,0.4075,0.573463598,0,0.5,-0.5
seckey_ExtractPublicKey,2,1,1,0.001999997,0.162,0.081999999,0.113137087,0,0.5,-0.5
mozilla::pkix::(anonymous namespace)::SubjectPublicKeyInfoToSECKEYPublicKey,2,1,1,0.001999997,0.162,0.081999999,0.113137087,0,0.5,-0.5
mozilla::pkix::VerifyRSAPKCS1SignedDataNSS,2,1,1,0.001999997,0.162,0.081999999,0.113137087,0,0.5,-0.5
mozilla::TaskController::HasMainThreadPendingTasks,6,3,3,0.444000001,42.389,15.94116667,17.83179132,0,0.5,-0.5
crossbeam_channel::flavors::list::Channel<T>::recv,2,1,1,0.002000001,2.798999998,1.400499999,1.977777665,0,0.5,-0.5
mozilla::net::nsHttpConnectionMgr::PostEvent,2,1,1,0.003999998,9.990999999,4.997499998,7.061875425,0,0.5,-0.5
PL_HashTableRawRemove,2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
PL_HashTableRemove,2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
nssHash_Remove,2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
nssTrustDomain_RemoveCertFromCacheLOCKED,2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
nssCertificate_Destroy,2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
NSSCertificate_Destroy,2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
"mozilla::detail::RunnableFunction<mozilla::psm::isDistrustedCertificateChain(nsTArray<nsTArray<unsigned char> > const&, SECTrustTypeEnum, bool&)::$_2>::Run",2,1,1,0.001,0.243999999,0.1225,0.171826947,0,0.5,-0.5
nsScriptSecurityManager::GetChannelURIPrincipal,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::net::LoadInfo::AppendRedirectHistoryEntry,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::net::DocumentLoadListener::SerializeRedirectData,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::net::DocumentChannelParent::RedirectToRealChannel,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::psm::SSLServerCertVerificationResult::~SSLServerCertVerificationResult,2,1,1,0.001,1.932000003,0.966500002,1.365423196,0,0.5,-0.5
non-virtual thunk to mozilla::psm::SSLServerCertVerificationResult::~SSLServerCertVerificationResult(),2,1,1,0.001,1.932000003,0.966500002,1.365423196,0,0.5,-0.5
webrender::tile_cache::TileCacheBuilder::add_prim,2,1,1,0.001,9.95,4.9755,7.035005366,0,0.5,-0.5
webrender::scene_building::SceneBuilder::add_prim_to_draw_list,2,1,1,0.001,9.95,4.9755,7.035005366,0,0.5,-0.5
webrender::scene_building::SceneBuilder::add_primitive,2,1,1,0.001,9.95,4.9755,7.035005366,0,0.5,-0.5
webrender::scene_building::SceneBuilder::build_item,2,1,1,0.001,9.95,4.9755,7.035005366,0,0.5,-0.5
"<alloc::vec::Vec<T> as alloc::vec::spec_from_iter::SpecFromIter<T,I>>::from_iter",2,1,1,0.008000003,1.682999999,0.845500001,1.184403856,0,0.5,-0.5
webrender::scene_builder_thread::SceneBuilderThread::run,2,1,1,0.008000003,1.682999999,0.845500001,1.184403856,0,0.5,-0.5
mozilla::ipc::BackgroundParentImpl::AllocPServiceWorkerContainerParent,2,1,1,0.003999998,6.129999998,3.066999998,4.331736142,0,0.5,-0.5
mozilla::ipc::PBackgroundParent::OnMessageReceived,2,1,1,0.003999998,6.129999998,3.066999998,4.331736142,0,0.5,-0.5
core::ptr::drop_in_place<alloc::boxed::Box<crossbeam_channel::counter::Counter<crossbeam_channel::flavors::array::Channel<()>>>>,2,1,1,0.001,3.846,1.9235,2.718825573,0,0.5,-0.5
crossbeam_channel::counter::Receiver<C>::release,2,1,1,0.001,3.846,1.9235,2.718825573,0,0.5,-0.5
mozilla::MergeState::~MergeState,2,1,1,0.002999997,0.033999997,0.018499997,0.02192031,0,0.5,-0.5
mozilla::RetainedDisplayListBuilder::MergeDisplayLists,2,1,1,0.002999997,0.033999997,0.018499997,0.02192031,0,0.5,-0.5
mozilla::RetainedDisplayListBuilder::AttemptPartialUpdate,2,1,1,0.002999997,0.033999997,0.018499997,0.02192031,0,0.5,-0.5
mozilla::net::nsAsyncResolveRequest::~nsAsyncResolveRequest,2,1,1,0.004999998,32.89,16.4475,23.2532065,0,0.5,-0.5
mozilla::net::nsProtocolProxyService::AsyncResolveInternal,2,1,1,0.004999998,32.89,16.4475,23.2532065,0,0.5,-0.5
glean_core::database::Database::record_with,2,1,1,0.002000001,0.006999999,0.0045,0.003535533,0,0.5,-0.5
nsUnixSystemProxySettings::GetPACURI,2,1,1,0.004999998,7.258999998,3.631999998,5.129352591,0,0.5,-0.5
mozilla::net::nsProtocolProxyService::Resolve_Internal,2,1,1,0.004999998,7.258999998,3.631999998,5.129352591,0,0.5,-0.5
mozilla::net::nsProtocolProxyService::AsyncResolveInternal,2,1,1,0.004999998,7.258999998,3.631999998,5.129352591,0,0.5,-0.5
mozilla::SyncRunnable::~SyncRunnable,2,1,1,0.006000002,8.015000003,4.010500003,5.663218211,0,0.5,-0.5
create_objects_from_handles,2,1,1,0.001,1.497000001,0.749000001,1.057831745,0,0.5,-0.5
mozilla::net::HttpChannelParent::OnStartRequest,2,1,1,0.004999998,33.334,16.6695,23.56716191,0,0.5,-0.5
mozilla::OriginAttributes::PopulateFromSuffix,2,1,1,0.005000002,33.68,16.8425,23.81182086,0,0.5,-0.5
mozilla::net::CacheFileUtils::(anonymous namespace)::KeyParser::ParseTags,2,1,1,0.005000002,33.68,16.8425,23.81182086,0,0.5,-0.5
mozilla::net::CacheFileUtils::ParseKey,2,1,1,0.005000002,33.68,16.8425,23.81182086,0,0.5,-0.5
mozilla::net::CacheFileIOManager::DoomFileInternal,2,1,1,0.005000002,33.68,16.8425,23.81182086,0,0.5,-0.5
mozilla::net::nsHttpTransaction::Close,2,1,1,0.004000001,27.801,13.9025,19.6554472,0,0.5,-0.5
js::Nursery::allocateBuffer,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
js::NativeObject::growSlots,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
js::NativeObject::addProperty,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
js::NativeDefineProperty,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
js::DefineAccessorProperty,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
JS_DefinePropertyById,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
DefinePropertyIfFound,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
XPC_WN_NoHelper_Resolve,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
js::NativeGetProperty,2,1,1,0.001,17.26,8.6305,12.20395594,0,0.5,-0.5
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::ThenValueBase::DoResolveOrReject",4,2,2,0.001,1.552000002,0.720750001,0.835537901,0,0.5,-0.5
nsTimerImpl::SetDelay,2,1,1,0.006000002,8.323999999,4.165,5.881714203,0,0.5,-0.5
mozilla::nsAvailableMemoryWatcher::MaybeHandleHighMemory,2,1,1,0.006000002,8.323999999,4.165,5.881714203,0,0.5,-0.5
malloc_init,6,3,3,0.001999997,0.036999998,0.018,0.016272676,0,0.5,-0.5
Allocator<MozJemallocBase>::jemalloc_stats_internal,6,3,3,0.001999997,0.036999998,0.018,0.016272676,0,0.5,-0.5
phc_init,6,3,3,0.001999997,0.036999998,0.018,0.016272676,0,0.5,-0.5
"std::_Rb_tree<mozilla::layers::TextureClient*, std::pair<mozilla::layers::TextureClient* const, RefPtr<mozilla::layers::TextureClientHolder> >, std::_Select1st<std::pair<mozilla::layers::TextureClient* const, RefPtr<mozilla::layers::TextureClientHolder> > >, std::less<mozilla::layers::TextureClient*>, std::allocator<std::pair<mozilla::layers::TextureClient* const, RefPtr<mozilla::layers::TextureClientHolder> > > >::_M_erase_aux",2,1,1,0.002000001,0.550000001,0.276000001,0.387494516,0,0.5,-0.5
mozilla::layers::TextureClientRecycleAllocator::RecycleTextureClient,2,1,1,0.002000001,0.550000001,0.276000001,0.387494516,0,0.5,-0.5
mozilla::layers::CompositorManagerParent::Bind,10,5,5,0.001,0.01,0.003900001,0.00317805,0,0.5,-0.5
"mozilla::detail::RunnableMethodImpl<RefPtr<mozilla::layers::CompositorManagerParent>, void (mozilla::layers::CompositorManagerParent::*)(mozilla::ipc::Endpoint<mozilla::layers::PCompositorManagerParent>&&, bool), true, (mozilla::RunnableKind)0, mozilla::ipc::Endpoint<mozilla::layers::PCompositorManagerParent>&&, bool>::Run",10,5,5,0.001,0.01,0.003900001,0.00317805,0,0.5,-0.5
mozilla::ipc::ProcessChild::ProcessChild,2,1,1,0.001999997,0.036999998,0.019499998,0.024748738,0,0.5,-0.5
XRE_InitChildProcess,2,1,1,0.001999997,0.036999998,0.019499998,0.024748738,0,0.5,-0.5
mozilla::ipc::NodeChannel::Start,2,1,1,0.003000001,0.012999997,0.007999999,0.007071065,0,0.5,-0.5
mozilla::ipc::NodeController::InitChildProcess,2,1,1,0.003000001,0.012999997,0.007999999,0.007071065,0,0.5,-0.5
mojo::core::ports::Node::MergePorts,10,5,5,0.001,0.005000002,0.0018,0.001229273,0,0.5,-0.5
mozilla::Internals::AssignMirror,2,1,1,0.003000001,12.17,6.086500001,8.603368207,0,0.5,-0.5
mozilla::StaticPrefs::InitStaticPrefsFromShared,2,1,1,0.003000001,12.17,6.086500001,8.603368207,0,0.5,-0.5
mozilla::Preferences::InitSnapshot,2,1,1,0.003000001,12.17,6.086500001,8.603368207,0,0.5,-0.5
base::SharedMemory::~SharedMemory,2,1,1,0.002000001,0.012,0.007000001,0.007071068,0,0.5,-0.5
mozilla::ipc::ProcessChild::InitPrefs,2,1,1,0.002000001,0.012,0.007000001,0.007071068,0,0.5,-0.5
nsThreadManager::Init,2,1,1,0.002000001,0.005000002,0.003500001,0.002121321,0,0.5,-0.5
mozilla::dom::ContentChild::Init,2,1,1,0.002000001,0.005000002,0.003500001,0.002121321,0,0.5,-0.5
mozilla::dom::ContentChild::Init,2,1,1,0.002000001,0.005000002,0.003500001,0.002121321,0,0.5,-0.5
mojo::core::ports::Node::ForwardUserMessagesFromProxy,4,2,2,0.002999997,0.011,0.00525,0.00386221,0,0.5,-0.5
mojo::core::ports::Node::OnUserMessage,2,1,1,0.003000001,0.011,0.007000001,0.005656854,0,0.5,-0.5
mojo::core::ports::Node::SendUserMessageInternal,2,1,1,0.003000001,0.011,0.007000001,0.005656854,0,0.5,-0.5
mozilla::dom::ContentChild::Init,2,1,1,0,0.001,0.0005,0.000707107,0,0.5,-0.5
js::InitMallocAllocator,2,1,1,0.001999997,0.037999998,0.019999998,0.025455845,0,0.5,-0.5
js::InitMallocAllocator,2,1,1,0.001,0.032,0.0165,0.02192031,0,0.5,-0.5
mozilla::net::nsIOService::SetOfflineInternal,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
mozilla::net::nsIOService::Init,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
mozilla::net::nsIOService::GetInstance,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
mozilla::xpcom::CreateInstanceImpl,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
nsScriptSecurityManager::Init,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
nsScriptSecurityManager::InitStatics,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
nsXPConnect::InitStatics,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
xpcModuleCtor,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
nsLayoutModuleInitialize,2,1,1,0.003000001,0.087,0.045000001,0.059396969,0,0.5,-0.5
nsLayoutStatics::Initialize,2,1,1,0.002000001,0.012,0.007000001,0.007071068,0,0.5,-0.5
js::Nursery::initFirstChunk,2,1,1,0.002000001,0.004999998,0.003499999,0.002121318,0,0.5,-0.5
js::Nursery::init,2,1,1,0.002000001,0.004999998,0.003499999,0.002121318,0,0.5,-0.5
js::gc::GCRuntime::init,2,1,1,0.002000001,0.004999998,0.003499999,0.002121318,0,0.5,-0.5
mozilla::profiler::ThreadRegistry::Register,14,7,7,0.001,0.004000001,0.002142857,0.001292412,0,0.5,-0.5
JSRuntime::randomHashCode,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
JS::Symbol::newWellKnown,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
JSRuntime::initializeAtoms,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::dom::PContentChild::SendInitBackground,4,2,2,0.002000001,0.007000002,0.004250001,0.002629957,0,0.5,-0.5
mozilla::ipc::BackgroundChild::InitContentStarter,4,2,2,0.002000001,0.007000002,0.004250001,0.002629957,0,0.5,-0.5
mozilla::detail::RunnableFunction<(anonymous namespace)::ChildImpl::ThreadInfoWrapper::InitStarter(mozilla::ipc::Endpoint<mozilla::ipc::PBackgroundStarterChild>&&)::{lambda()#1}>::Run,2,1,1,0.001,0.01,0.0055,0.006363961,0,0.5,-0.5
gfxContext::CreateOrNull,2,1,1,0.001,0.004000001,0.002500001,0.002121321,0,0.5,-0.5
mozilla::wr::DisplayListBuilder::GetTextContext,2,1,1,0.001,0.004000001,0.002500001,0.002121321,0,0.5,-0.5
mozilla::nsDisplayText::CreateWebRenderCommands,2,1,1,0.001,0.004000001,0.002500001,0.002121321,0,0.5,-0.5
"mozilla::detail::RunnableMethodImpl<RefPtr<mozilla::ipc::PortLink::PortObserverThunk>, void (mozilla::ipc::PortLink::PortObserverThunk::*)(), true, (mozilla::RunnableKind)0>::Run",4,2,2,0.001,0.007999999,0.00475,0.003774916,0,0.5,-0.5
"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate",4,2,2,0.001,0.004000001,0.002000001,0.001414214,0,0.5,-0.5
mozilla::dom::ContentChild::RecvRemoteType,2,1,1,0,0.001,0.0005,0.000707107,0,0.5,-0.5
mozilla::ScriptPreloader::InitCache,2,1,1,0.000999997,0.004000001,0.002499999,0.002121324,0,0.5,-0.5
mozilla::dom::ContentChild::RecvPScriptCacheConstructor,6,3,3,0.000999997,0.066999997,0.025999999,0.025440125,0,0.5,-0.5
mozilla::profiler::ThreadRegistry::Register,2,1,1,23.779,59.971,41.875,25.59160862,0,0.5,-0.5
mozilla::profiler::ThreadRegistry::Register,2,1,1,0.002000001,0.008000003,0.005000002,0.004242642,0,0.5,-0.5
"mozilla::dom::binding_detail::GenericMethod<mozilla::dom::binding_detail::NormalThisPolicy, mozilla::dom::binding_detail::ThrowExceptions>",4,2,2,0.003000001,0.016000002,0.00875,0.00629153,0,0.5,-0.5
"mozilla::detail::HashTable<js::WeakHeapPtr<JSAtom*> const, mozilla::HashSet<js::WeakHeapPtr<JSAtom*>, js::AtomHasher, js::SystemAllocPolicy>::SetHashPolicy, js::SystemAllocPolicy>::changeTableSize",2,1,1,0.002000001,6.551999999,3.277,4.631549416,0,0.5,-0.5
"mozilla::detail::HashTable<js::WeakHeapPtr<JSAtom*> const, mozilla::HashSet<js::WeakHeapPtr<JSAtom*>, js::AtomHasher, js::SystemAllocPolicy>::SetHashPolicy, js::SystemAllocPolicy>::add<JSAtom*&>",2,1,1,0.002000001,6.551999999,3.277,4.631549416,0,0.5,-0.5
js::Atomize,2,1,1,0.002000001,6.551999999,3.277,4.631549416,0,0.5,-0.5
JS_AtomizeString,2,1,1,0.002000001,6.551999999,3.277,4.631549416,0,0.5,-0.5
nsXPTMethodInfo::GetId,2,1,1,0.002000001,6.551999999,3.277,4.631549416,0,0.5,-0.5
nsXPCWrappedJS::CallMethod,2,1,1,0.002000001,6.551999999,3.277,4.631549416,0,0.5,-0.5
js::jit::DoTypeOfFallback,2,1,1,0.104999999,0.260000001,0.1825,0.109601552,0,0.5,-0.5
mozilla::layers::CompositorManagerChild::CompositorManagerChild,2,1,1,0.002000001,0.012,0.007000001,0.007071068,0,0.5,-0.5
mozilla::layers::CompositorManagerChild::Init,2,1,1,0.002000001,0.012,0.007000001,0.007071068,0,0.5,-0.5
mozilla::dom::ContentChild::RecvInitRendering,2,1,1,0.002000001,0.012,0.007000001,0.007071068,0,0.5,-0.5
mozilla::ipc::GeckoChildProcessHost::AsyncLaunch,2,1,1,0.004999998,36.581,18.293,25.86313763,0,0.5,-0.5
sslBuffer_Grow,2,1,1,0.002000001,11.333,5.6675,8.012226936,0,0.5,-0.5
mozilla::gfx::VRManagerChild::InitForContent,2,1,1,0.002000001,0.015000001,0.008500001,0.009192389,0,0.5,-0.5
mozilla::dom::ContentChild::RecvInitRendering,2,1,1,0.002000001,0.015000001,0.008500001,0.009192389,0,0.5,-0.5
mozilla::dom::BrowsingContextWebProgress::OnStatusChange,2,1,1,0.001999997,1.751,0.876499998,1.236729762,0,0.5,-0.5
"mozilla::detail::RunnableFunction<mozilla::layers::ImageBridgeChild::InitForContent(mozilla::ipc::Endpoint<mozilla::layers::PImageBridgeChild>&&, unsigned int)::$_0>::Run",2,1,1,0.002000001,0.011,0.0065,0.006363961,0,0.5,-0.5
"mozilla::detail::RunnableMethodImpl<RefPtr<mozilla::ipc::PortLink::PortObserverThunk>, void (mozilla::ipc::PortLink::PortObserverThunk::*)(), true, (mozilla::RunnableKind)0>::Run",4,2,2,0.001,0.448999999,0.216,0.248695262,0,0.5,-0.5
mozilla::layers::ImageBridgeParent::CreateForContent,2,1,1,0.003000001,0.007999999,0.0055,0.003535533,0,0.5,-0.5
